Order_ID,Product,Category,Region,Quantity,Unit_Price,Total_Price,Discount_Pct,Payment_Method,Order_Status,Customer_Age,Order_Date,Rating
ORD00723,Webcam,Accessories,West,18,451.65,8129.7,15.0,PayPal,Delivered,21.0,2023-06-30,4.3
ORD00724,Webcam,Accessories,South,3,763.22,,5.0,Credit Card,Delivered,63.0,2023-06-30,4.0
ORD00725,Phone,Electronics,West,3,1153.23,3459.69,0.0,Credit Card,Delivered,24.0,2023-07-01,1.3
ORD00726,Keyboard,Accessories,North,16,1298.35,20773.6,,Cash,Delivered,23.0,2023-07-01,
ORD00727,Phone,Electronics,North,16,133.05,2128.8,5.0,PayPal,Delivered,49.0,2023-07-01,2.5
ORD00728,Webcam,Accessories,West,13,175.67,2283.71,20.0,,Delivered,64.0,2023-07-01,
ORD00729,Keyboard,Accessories,West,11,176.34,1939.74,5.0,PayPal,Delivered,30.0,2023-07-02,2.2
ORD00730,Monitor,Accessories,South,15,931.22,,5.0,PayPal,Cancelled,40.0,2023-07-02,3.8
ORD00731,Speaker,Audio,South,9,306.92,,0.0,PayPal,Delivered,26.0,2023-07-02,1.5
ORD00732,Charger,Accessories,West,12,1215.01,,15.0,Bank Transfer,Delivered,21.0,2023-07-02,3.8
ORD00733,Headphones,Audio,East,19,1315.63,24996.97,15.0,Cash,Cancelled,29.0,2023-07-03,4.8
ORD00734,Speaker,Audio,North,17,121.56,2066.52,,Bank Transfer,Delivered,26.0,2023-07-03,
ORD00735,Charger,Accessories,Central,12,701.18,8414.16,5.0,PayPal,Cancelled,64.0,2023-07-03,3.5
ORD00736,Laptop,Electronics,North,14,1077.49,15084.86,20.0,Credit Card,Delivered,46.0,2023-07-03,1.9
ORD00737,Charger,Accessories,West,16,502.82,8045.12,15.0,Bank Transfer,Delivered,20.0,2023-07-04,
ORD00738,Monitor,Accessories,South,7,340.46,2383.22,20.0,Cash,Delivered,58.0,2023-07-04,2.3
ORD00739,Monitor,Accessories,North,14,1094.98,15329.72,15.0,Bank Transfer,Pending,62.0,2023-07-04,2.4
ORD00740,Speaker,Audio,South,2,652.71,1305.42,5.0,Bank Transfer,Delivered,56.0,2023-07-04,4.7
ORD00741,Tablet,Electronics,North,8,743.95,5951.6,5.0,Cash,Delivered,44.0,2023-07-05,4.9
ORD00742,Phone,Electronics,South,1,1435.13,1435.13,15.0,Cash,Delivered,26.0,2023-07-05,4.5
ORD00743,Monitor,Accessories,Central,3,661.96,1985.88,15.0,Cash,Cancelled,50.0,2023-07-05,4.2
ORD00744,Speaker,Audio,West,14,1184.29,16580.06,15.0,PayPal,Delivered,61.0,2023-07-05,4.4
ORD00745,Keyboard,Accessories,West,8,666.12,5328.96,5.0,,Delivered,36.0,2023-07-06,4.9
ORD00746,Laptop,Electronics,South,16,763.7,12219.2,20.0,Cash,Delivered,54.0,2023-07-06,4.3
ORD00747,Webcam,Accessories,North,8,428.22,3425.76,15.0,Cash,Delivered,28.0,2023-07-06,1.3
ORD00748,Webcam,Accessories,Central,14,1225.59,17158.26,0.0,Credit Card,Delivered,31.0,2023-07-06,4.4
ORD00749,Charger,Accessories,West,19,1439.88,,0.0,Credit Card,Pending,29.0,2023-07-07,4.8
ORD00750,Keyboard,Accessories,East,4,873.06,3492.24,10.0,Cash,Delivered,69.0,2023-07-07,4.3
ORD00751,Headphones,Audio,West,11,472.93,5202.23,10.0,PayPal,Cancelled,61.0,2023-07-07,4.3
ORD00752,Charger,Accessories,Central,13,970.23,12612.99,15.0,Credit Card,Delivered,62.0,2023-07-07,2.8
ORD00753,Mouse,Accessories,East,13,271.75,3532.75,5.0,PayPal,Delivered,65.0,2023-07-08,4.5
ORD00754,Tablet,Electronics,West,18,485.86,8745.48,0.0,Bank Transfer,Delivered,42.0,2023-07-08,3.4
ORD00755,Laptop,Electronics,North,18,597.52,10755.36,15.0,Credit Card,Pending,61.0,2023-07-08,3.0
ORD00756,Laptop,Electronics,Central,4,566.21,2264.84,0.0,Bank Transfer,Delivered,55.0,2023-07-08,
ORD00757,Tablet,Electronics,Central,10,1414.22,14142.2,15.0,Bank Transfer,Delivered,23.0,2023-07-09,1.5
ORD00758,Monitor,Accessories,East,15,1288.32,19324.8,,Cash,Cancelled,,2023-07-09,2.8
ORD00759,Monitor,Accessories,East,2,618.0,1236.0,20.0,,Delivered,36.0,2023-07-09,3.9
ORD00760,Keyboard,Accessories,East,11,1425.59,15681.49,20.0,PayPal,Pending,52.0,2023-07-09,3.6
ORD00761,Laptop,Electronics,North,18,647.24,11650.32,20.0,Credit Card,Delivered,57.0,2023-07-10,3.3
ORD00762,Keyboard,Accessories,Central,1,785.13,785.13,5.0,PayPal,Delivered,51.0,2023-07-10,2.2
ORD00763,Laptop,Electronics,South,10,587.15,5871.5,,Credit Card,Delivered,35.0,2023-07-10,2.2
ORD00764,Charger,Accessories,South,19,1398.53,26572.07,10.0,Bank Transfer,Pending,62.0,2023-07-10,4.5
ORD00765,Mouse,Accessories,Central,3,1264.05,3792.15,0.0,Bank Transfer,Delivered,22.0,2023-07-11,2.5
ORD00766,Charger,Accessories,North,12,78.39,940.68,15.0,PayPal,Delivered,45.0,2023-07-11,2.7
ORD00767,Mouse,Accessories,Central,10,630.84,6308.4,10.0,,Delivered,44.0,2023-07-11,4.7
ORD00768,Tablet,Electronics,West,2,1441.95,2883.9,0.0,Cash,Delivered,,2023-07-11,1.1
ORD00769,Tablet,Electronics,West,5,1339.38,6696.9,0.0,Bank Transfer,Cancelled,26.0,2023-07-12,
ORD00770,Keyboard,Accessories,North,1,501.31,501.31,20.0,Credit Card,Delivered,60.0,2023-07-12,1.0
ORD00771,Webcam,Accessories,Central,12,629.93,7559.16,0.0,Cash,Cancelled,63.0,2023-07-12,3.2
ORD00772,Headphones,Audio,East,13,863.5,11225.5,,PayPal,Pending,43.0,2023-07-12,1.3
ORD00773,Tablet,Electronics,South,13,1104.4,14357.2,20.0,Credit Card,Pending,61.0,2023-07-13,3.5
ORD00774,Speaker,Audio,East,18,527.93,,10.0,Bank Transfer,Pending,29.0,2023-07-13,2.5
ORD00775,Headphones,Audio,Central,9,1476.77,13290.93,10.0,Bank Transfer,Pending,56.0,2023-07-13,4.0
ORD00776,Speaker,Audio,Central,18,990.96,17837.28,15.0,Credit Card,Delivered,53.0,2023-07-13,2.6
ORD00777,Monitor,Accessories,Central,11,284.24,3126.64,10.0,Cash,Delivered,60.0,2023-07-14,2.7
ORD00778,Charger,Accessories,West,13,810.01,10530.13,20.0,Cash,Pending,58.0,2023-07-14,1.1
ORD00779,Tablet,Electronics,East,8,334.82,,10.0,Cash,Delivered,54.0,2023-07-14,1.9
ORD00780,Laptop,Electronics,West,18,480.6,8650.8,0.0,Cash,Pending,57.0,2023-07-14,3.7
ORD00781,Headphones,Audio,North,5,1399.64,6998.2,0.0,Credit Card,Pending,30.0,2023-07-15,1.0
ORD00782,Keyboard,Accessories,Central,17,155.47,2642.99,15.0,PayPal,Pending,35.0,2023-07-15,3.3
ORD00783,Laptop,Electronics,West,4,401.38,1605.52,10.0,Credit Card,Delivered,32.0,2023-07-15,2.6
ORD00784,Mouse,Accessories,Central,5,448.38,2241.9,15.0,Bank Transfer,Delivered,,2023-07-15,4.2
ORD00785,Monitor,Accessories,Central,13,1045.36,13589.68,15.0,Bank Transfer,Delivered,66.0,2023-07-16,1.2
ORD00786,Keyboard,Accessories,North,15,1475.21,22128.15,15.0,PayPal,Delivered,20.0,2023-07-16,2.2
ORD00787,Tablet,Electronics,West,2,278.65,557.3,5.0,Bank Transfer,Pending,32.0,2023-07-16,2.4
ORD00788,Webcam,Accessories,Central,14,386.06,5404.84,20.0,Cash,Delivered,54.0,2023-07-16,3.2
ORD00789,Charger,Accessories,Central,1,1322.33,1322.33,20.0,Cash,Delivered,31.0,2023-07-17,4.6
ORD00790,Webcam,Accessories,Central,3,1466.91,4400.73,5.0,Credit Card,Delivered,36.0,2023-07-17,3.9
ORD00791,Monitor,Accessories,South,2,1339.94,2679.88,5.0,Cash,Pending,,2023-07-17,2.6
ORD00792,Mouse,Accessories,North,2,1272.78,2545.56,5.0,Cash,Pending,63.0,2023-07-17,2.4
ORD00793,Monitor,Accessories,South,14,1463.7,20491.8,20.0,Bank Transfer,Delivered,28.0,2023-07-18,4.9
ORD00794,Mouse,Accessories,Central,11,598.51,6583.61,20.0,Cash,Cancelled,68.0,2023-07-18,4.2
ORD00795,Mouse,Accessories,North,5,1018.38,5091.9,0.0,Bank Transfer,Cancelled,57.0,2023-07-18,4.8
ORD00796,Charger,Accessories,North,7,1443.13,10101.91,0.0,Cash,Delivered,67.0,2023-07-18,3.2
ORD00797,Charger,Accessories,West,14,713.49,9988.86,0.0,Cash,Delivered,54.0,2023-07-19,3.8
ORD00798,Webcam,Accessories,West,10,110.02,1100.2,5.0,PayPal,Pending,41.0,2023-07-19,3.9
ORD00799,Mouse,Accessories,West,10,1011.09,10110.9,20.0,Credit Card,Delivered,47.0,2023-07-19,2.0
ORD00800,Laptop,Electronics,North,15,382.04,5730.6,15.0,Credit Card,Delivered,57.0,2023-07-19,2.3
ORD00801,Phone,Electronics,West,3,1059.67,3179.01,10.0,Credit Card,Delivered,54.0,2023-07-20,1.3
ORD00802,Charger,Accessories,West,17,240.47,4087.99,10.0,Cash,Cancelled,19.0,2023-07-20,2.6
ORD00803,Speaker,Audio,West,1,48.29,48.29,15.0,,Cancelled,50.0,2023-07-20,4.7
ORD00804,Keyboard,Accessories,East,7,1040.85,7285.95,15.0,Bank Transfer,Delivered,62.0,2023-07-20,
ORD00805,Webcam,Accessories,North,9,1001.19,9010.71,20.0,Credit Card,Delivered,53.0,2023-07-21,2.5
ORD00806,Webcam,Accessories,East,5,418.52,2092.6,10.0,Bank Transfer,Cancelled,27.0,2023-07-21,2.5
ORD00807,Laptop,Electronics,West,4,982.54,,15.0,Cash,Pending,59.0,2023-07-21,1.2
ORD00808,Monitor,Accessories,South,11,274.96,3024.56,0.0,Bank Transfer,Delivered,43.0,2023-07-21,3.8
ORD00809,Phone,Electronics,North,4,286.05,1144.2,15.0,Cash,Cancelled,,2023-07-22,4.1
ORD00810,Charger,Accessories,Central,11,418.66,4605.26,5.0,Cash,Delivered,38.0,2023-07-22,2.1
ORD00811,Webcam,Accessories,South,16,1388.02,22208.32,10.0,PayPal,Cancelled,23.0,2023-07-22,1.2
ORD00812,Keyboard,Accessories,Central,13,1281.0,16653.0,0.0,Bank Transfer,Cancelled,25.0,2023-07-22,
ORD00813,Headphones,Audio,North,18,293.51,5283.18,5.0,Credit Card,Delivered,29.0,2023-07-23,2.8
ORD00814,Charger,Accessories,West,10,1209.02,12090.2,5.0,Credit Card,Delivered,53.0,2023-07-23,2.8
ORD00815,Speaker,Audio,West,7,994.06,6958.42,,PayPal,Delivered,34.0,2023-07-23,4.2
ORD00816,Mouse,Accessories,East,14,554.53,7763.42,5.0,Credit Card,Pending,42.0,2023-07-23,2.4
ORD00817,Headphones,Audio,West,11,166.89,1835.79,10.0,PayPal,Delivered,46.0,2023-07-24,1.8
ORD00818,Webcam,Accessories,East,2,263.06,526.12,15.0,Bank Transfer,Pending,33.0,2023-07-24,1.5
ORD00819,Charger,Accessories,Central,12,1483.55,17802.6,15.0,Credit Card,Pending,62.0,2023-07-24,4.6
ORD00820,Charger,Accessories,Central,7,1149.17,8044.19,10.0,Bank Transfer,Delivered,51.0,2023-07-24,2.6
ORD00821,Webcam,Accessories,South,9,875.79,,20.0,Credit Card,Delivered,48.0,2023-07-25,1.6
ORD00822,Charger,Accessories,North,18,1284.24,23116.32,20.0,,Delivered,44.0,2023-07-25,2.5
ORD00823,Webcam,Accessories,Central,1,171.94,171.94,10.0,Bank Transfer,Delivered,69.0,2023-07-25,1.1
ORD00824,Webcam,Accessories,Central,13,399.95,5199.35,,Credit Card,Pending,53.0,2023-07-25,3.1
ORD00825,Mouse,Accessories,South,8,1307.18,10457.44,10.0,PayPal,Delivered,48.0,2023-07-26,4.5
ORD00826,Webcam,Accessories,South,7,1052.91,7370.37,0.0,Credit Card,Pending,,2023-07-26,4.2
ORD00827,Charger,Accessories,South,4,506.96,2027.84,20.0,Cash,Cancelled,40.0,2023-07-26,1.2
ORD00828,Speaker,Audio,East,6,1406.12,8436.72,20.0,Bank Transfer,Pending,19.0,2023-07-26,2.2
ORD00829,Headphones,Audio,South,17,389.2,6616.4,0.0,PayPal,Cancelled,65.0,2023-07-27,5.0
ORD00830,Headphones,Audio,East,5,1481.03,7405.15,10.0,Credit Card,Delivered,46.0,2023-07-27,3.9
ORD00831,Webcam,Accessories,Central,2,740.92,1481.84,10.0,Credit Card,Delivered,42.0,2023-07-27,1.4
ORD00832,Webcam,Accessories,West,15,717.94,10769.1,10.0,Credit Card,Delivered,56.0,2023-07-27,
ORD00833,Speaker,Audio,North,7,1216.63,,5.0,Cash,Cancelled,,2023-07-28,1.8
ORD00834,Monitor,Accessories,West,2,237.9,475.8,20.0,Cash,Pending,42.0,2023-07-28,2.9
ORD00835,Keyboard,Accessories,West,9,314.09,2826.81,5.0,Cash,Pending,37.0,2023-07-28,4.7
ORD00836,Charger,Accessories,Central,7,1161.04,8127.28,15.0,PayPal,Delivered,27.0,2023-07-28,2.9
ORD00837,Phone,Electronics,West,14,988.61,13840.54,0.0,PayPal,Delivered,32.0,2023-07-29,3.8
ORD00838,Tablet,Electronics,Central,16,795.71,,0.0,Cash,Delivered,66.0,2023-07-29,
ORD00839,Webcam,Accessories,Central,5,181.94,909.7,10.0,PayPal,Delivered,60.0,2023-07-29,1.8
ORD00840,Keyboard,Accessories,South,9,384.79,3463.11,10.0,Bank Transfer,Pending,37.0,2023-07-29,1.7
ORD00841,Tablet,Electronics,South,1,477.81,477.81,0.0,PayPal,Pending,53.0,2023-07-30,
ORD00842,Monitor,Accessories,Central,12,1347.01,16164.12,15.0,PayPal,Pending,58.0,2023-07-30,1.4
ORD00843,Headphones,Audio,South,7,983.67,6885.69,15.0,Credit Card,Delivered,39.0,2023-07-30,3.3
ORD00844,Monitor,Accessories,North,12,896.54,10758.48,15.0,Cash,Delivered,67.0,2023-07-30,3.2
ORD00845,Charger,Accessories,South,4,1052.33,4209.32,0.0,Bank Transfer,Delivered,24.0,2023-07-31,1.9
ORD00846,Charger,Accessories,Central,2,1137.85,2275.7,20.0,PayPal,Delivered,61.0,2023-07-31,3.9
ORD00847,Headphones,Audio,East,2,1250.18,2500.36,5.0,Credit Card,Pending,56.0,2023-07-31,1.1
ORD00848,Mouse,Accessories,West,18,383.18,,15.0,Cash,Pending,39.0,2023-07-31,1.3
ORD00849,Keyboard,Accessories,Central,17,115.29,1959.93,5.0,Credit Card,Pending,27.0,2023-08-01,2.0
ORD00850,Laptop,Electronics,Central,2,1351.08,,20.0,Bank Transfer,Delivered,38.0,2023-08-01,1.6
ORD00851,Mouse,Accessories,West,5,519.66,,20.0,Bank Transfer,Delivered,55.0,2023-08-01,2.1
ORD00852,Laptop,Electronics,East,12,1078.12,12937.44,0.0,Credit Card,Pending,46.0,2023-08-01,1.9
ORD00853,Webcam,Accessories,East,7,454.28,3179.96,20.0,Credit Card,Delivered,49.0,2023-08-02,1.3
ORD00854,Headphones,Audio,West,4,153.16,612.64,5.0,Cash,Delivered,21.0,2023-08-02,2.5
ORD00855,Keyboard,Accessories,South,5,1024.11,,15.0,Credit Card,Delivered,47.0,2023-08-02,2.3
ORD00856,Keyboard,Accessories,West,12,527.25,6327.0,20.0,Cash,Pending,44.0,2023-08-02,4.3
ORD00857,Laptop,Electronics,East,17,58.78,,5.0,Bank Transfer,Pending,62.0,2023-08-03,2.8
ORD00858,Monitor,Accessories,South,19,478.56,9092.64,5.0,Bank Transfer,Pending,,2023-08-03,1.6
ORD00859,Monitor,Accessories,North,1,877.42,877.42,10.0,Bank Transfer,Delivered,20.0,2023-08-03,2.1
ORD00860,Monitor,Accessories,East,5,1154.34,5771.7,,Bank Transfer,Delivered,60.0,2023-08-03,4.5
ORD00861,Charger,Accessories,South,11,114.05,1254.55,10.0,Cash,Cancelled,,2023-08-04,1.3
ORD00862,Tablet,Electronics,South,14,1182.33,16552.62,15.0,Bank Transfer,Delivered,44.0,2023-08-04,3.1
ORD00863,Speaker,Audio,West,5,193.3,,15.0,PayPal,Pending,53.0,2023-08-04,1.8
ORD00864,Tablet,Electronics,East,16,1441.05,23056.8,5.0,Bank Transfer,Delivered,36.0,2023-08-04,3.6
ORD00865,Headphones,Audio,East,7,521.89,3653.23,10.0,Credit Card,Delivered,20.0,2023-08-05,2.1
ORD00866,Laptop,Electronics,West,13,1406.51,18284.63,20.0,Credit Card,Delivered,38.0,2023-08-05,4.2
ORD00867,Laptop,Electronics,East,14,956.05,13384.7,10.0,Cash,Delivered,31.0,2023-08-05,3.9
ORD00868,Mouse,Accessories,South,11,205.44,2259.84,20.0,Credit Card,Pending,26.0,2023-08-05,3.9
ORD00869,Phone,Electronics,East,8,740.15,5921.2,15.0,Credit Card,Pending,22.0,2023-08-06,2.5
ORD00870,Laptop,Electronics,East,11,578.1,6359.1,5.0,,Pending,59.0,2023-08-06,1.8
ORD00871,Monitor,Accessories,South,7,524.62,3672.34,20.0,Bank Transfer,Delivered,64.0,2023-08-06,4.1
ORD00872,Headphones,Audio,Central,16,548.23,8771.68,5.0,Bank Transfer,Delivered,37.0,2023-08-06,2.7
ORD00873,Laptop,Electronics,South,16,303.69,4859.04,20.0,Cash,Cancelled,,2023-08-07,2.4
ORD00874,Mouse,Accessories,West,8,102.49,819.92,0.0,Bank Transfer,Delivered,47.0,2023-08-07,1.9
ORD00875,Monitor,Accessories,North,19,495.13,9407.47,5.0,PayPal,Cancelled,21.0,2023-08-07,3.3
ORD00876,Phone,Electronics,South,14,936.66,,0.0,Cash,Delivered,54.0,2023-08-07,2.7
ORD00877,Webcam,Accessories,East,19,223.26,4241.94,15.0,Cash,Delivered,40.0,2023-08-08,2.6
ORD00878,Laptop,Electronics,South,14,756.9,10596.6,10.0,Credit Card,Delivered,28.0,2023-08-08,
ORD00879,Monitor,Accessories,East,10,1386.17,13861.7,0.0,Credit Card,Delivered,57.0,2023-08-08,2.8
ORD00880,Monitor,Accessories,North,12,93.21,1118.52,0.0,Bank Transfer,Delivered,43.0,2023-08-08,
ORD00881,Keyboard,Accessories,West,18,800.17,14403.06,5.0,Cash,Delivered,20.0,2023-08-09,3.5
ORD00882,Mouse,Accessories,East,14,971.02,13594.28,,PayPal,Pending,33.0,2023-08-09,3.8
ORD00883,Mouse,Accessories,East,1,526.59,526.59,10.0,Credit Card,Cancelled,56.0,2023-08-09,3.0
ORD00884,Webcam,Accessories,South,14,894.86,12528.04,0.0,Bank Transfer,Delivered,42.0,2023-08-09,
ORD00885,Phone,Electronics,West,11,554.5,6099.5,5.0,Credit Card,Delivered,25.0,2023-08-10,4.3
ORD00886,Monitor,Accessories,West,8,1430.69,11445.52,5.0,Credit Card,Pending,35.0,2023-08-10,1.4
ORD00887,Mouse,Accessories,Central,14,158.43,2218.02,10.0,PayPal,Delivered,62.0,2023-08-10,4.5
ORD00888,Monitor,Accessories,West,9,89.64,806.76,20.0,Bank Transfer,Cancelled,59.0,2023-08-10,1.2
ORD00889,Headphones,Audio,North,3,1014.56,3043.68,20.0,Credit Card,Delivered,44.0,2023-08-11,2.5
ORD00890,Phone,Electronics,East,17,368.7,,20.0,Bank Transfer,Cancelled,23.0,2023-08-11,3.8
ORD00891,Keyboard,Accessories,East,1,883.46,883.46,10.0,Credit Card,Delivered,65.0,2023-08-11,2.3
ORD00892,Tablet,Electronics,West,10,634.98,6349.8,15.0,Bank Transfer,Delivered,51.0,2023-08-11,3.8
ORD00893,Tablet,Electronics,East,12,854.03,10248.36,10.0,PayPal,Delivered,40.0,2023-08-12,4.8
ORD00894,Phone,Electronics,East,3,1406.25,,5.0,Cash,Delivered,49.0,2023-08-12,4.7
ORD00895,Mouse,Accessories,North,10,1270.89,12708.9,5.0,Bank Transfer,Delivered,30.0,2023-08-12,2.7
ORD00896,Webcam,Accessories,North,8,210.79,1686.32,20.0,Credit Card,Delivered,59.0,2023-08-12,1.2
ORD00897,Charger,Accessories,South,11,150.08,1650.88,,Cash,Delivered,36.0,2023-08-13,1.7
ORD00898,Phone,Electronics,East,10,149.69,,15.0,Credit Card,Delivered,29.0,2023-08-13,2.7
ORD00899,Tablet,Electronics,West,12,1311.13,15733.56,20.0,Credit Card,Cancelled,,2023-08-13,4.1
ORD00900,Keyboard,Accessories,South,7,98.77,691.39,20.0,Bank Transfer,Pending,52.0,2023-08-13,3.2
ORD00901,Webcam,Accessories,South,13,1183.46,15384.98,0.0,Credit Card,Delivered,66.0,2023-08-14,1.2
ORD00902,Phone,Electronics,Central,4,160.12,640.48,15.0,Bank Transfer,Cancelled,64.0,2023-08-14,1.6
ORD00903,Headphones,Audio,Central,16,1461.23,,10.0,Cash,Pending,34.0,2023-08-14,1.6
ORD00904,Phone,Electronics,East,8,924.22,7393.76,0.0,Bank Transfer,Pending,56.0,2023-08-14,4.3
ORD00905,Webcam,Accessories,East,2,535.09,1070.18,20.0,Credit Card,Delivered,67.0,2023-08-15,1.8
ORD00906,Speaker,Audio,West,6,855.04,5130.24,10.0,Cash,Pending,20.0,2023-08-15,3.3
ORD00907,Laptop,Electronics,East,12,1134.93,13619.16,5.0,Cash,Delivered,38.0,2023-08-15,1.2
ORD00908,Phone,Electronics,South,17,1095.32,18620.44,10.0,Credit Card,Pending,28.0,2023-08-15,4.3
ORD00909,Phone,Electronics,East,11,488.15,5369.65,20.0,Credit Card,Delivered,19.0,2023-08-16,3.0
ORD00910,Charger,Accessories,West,3,1294.19,3882.57,5.0,Credit Card,Pending,61.0,2023-08-16,2.8
ORD00911,Monitor,Accessories,East,14,960.03,13440.42,,Credit Card,Delivered,62.0,2023-08-16,2.8
ORD00912,Laptop,Electronics,West,9,1423.42,12810.78,5.0,Credit Card,Pending,22.0,2023-08-16,4.7
ORD00913,Speaker,Audio,Central,2,373.51,747.02,20.0,PayPal,Cancelled,66.0,2023-08-17,2.4
ORD00914,Mouse,Accessories,North,18,1096.37,,5.0,Credit Card,Pending,63.0,2023-08-17,4.0
ORD00915,Headphones,Audio,North,9,290.98,2618.82,0.0,PayPal,Pending,49.0,2023-08-17,1.1
ORD00916,Webcam,Accessories,Central,8,391.9,3135.2,10.0,Cash,Pending,69.0,2023-08-17,1.1
ORD00917,Phone,Electronics,South,13,1414.72,18391.36,20.0,Bank Transfer,Cancelled,45.0,2023-08-18,2.5
ORD00918,Mouse,Accessories,Central,12,1045.55,12546.6,20.0,Cash,Pending,58.0,2023-08-18,1.8
ORD00919,Monitor,Accessories,North,12,348.56,4182.72,10.0,Credit Card,Delivered,20.0,2023-08-18,1.0
ORD00920,Charger,Accessories,West,7,35.78,250.46,15.0,Bank Transfer,Delivered,23.0,2023-08-18,4.6
ORD00921,Laptop,Electronics,South,15,409.62,6144.3,10.0,PayPal,Delivered,58.0,2023-08-19,2.1
ORD00922,Charger,Accessories,South,16,534.35,8549.6,0.0,Bank Transfer,Delivered,49.0,2023-08-19,1.1
ORD00923,Monitor,Accessories,North,15,1440.28,21604.2,20.0,,Pending,47.0,2023-08-19,4.7
ORD00924,Headphones,Audio,North,4,1173.11,4692.44,5.0,Credit Card,Cancelled,32.0,2023-08-19,1.7
ORD00925,Webcam,Accessories,Central,3,839.75,2519.25,10.0,Cash,Delivered,21.0,2023-08-20,
ORD00926,Phone,Electronics,Central,1,93.17,93.17,5.0,Credit Card,Delivered,19.0,2023-08-20,4.2
ORD00927,Laptop,Electronics,Central,1,833.21,833.21,0.0,Cash,Pending,51.0,2023-08-20,
ORD00928,Laptop,Electronics,Central,1,648.22,648.22,0.0,Bank Transfer,Delivered,40.0,2023-08-20,4.7
ORD00929,Webcam,Accessories,Central,15,626.49,9397.35,20.0,Cash,Pending,53.0,2023-08-21,4.7
ORD00930,Headphones,Audio,North,14,439.99,6159.86,20.0,PayPal,Cancelled,65.0,2023-08-21,1.9
ORD00931,Headphones,Audio,North,9,361.1,3249.9,5.0,,Pending,46.0,2023-08-21,2.4
ORD00932,Headphones,Audio,East,10,1295.83,12958.3,5.0,Credit Card,Delivered,22.0,2023-08-21,4.0
ORD00933,Monitor,Accessories,South,10,1246.32,12463.2,0.0,Bank Transfer,Delivered,45.0,2023-08-22,4.2
ORD00934,Monitor,Accessories,East,7,1211.49,8480.43,5.0,PayPal,Delivered,40.0,2023-08-22,3.0
ORD00935,Charger,Accessories,West,19,694.61,13197.59,,Credit Card,Delivered,35.0,2023-08-22,1.8
ORD00936,Laptop,Electronics,North,4,823.77,,10.0,Credit Card,Delivered,58.0,2023-08-22,4.7
ORD00937,Laptop,Electronics,South,17,654.49,11126.33,20.0,Credit Card,Cancelled,68.0,2023-08-23,3.6
ORD00938,Laptop,Electronics,Central,6,646.54,3879.24,20.0,,Cancelled,50.0,2023-08-23,1.6
ORD00939,Tablet,Electronics,North,5,1251.42,6257.1,20.0,Bank Transfer,Delivered,28.0,2023-08-23,2.3
ORD00940,Tablet,Electronics,North,11,1364.73,15012.03,15.0,Bank Transfer,Delivered,66.0,2023-08-23,4.9
ORD00941,Monitor,Accessories,West,12,1332.11,15985.32,0.0,PayPal,Delivered,20.0,2023-08-24,3.0
ORD00942,Monitor,Accessories,East,13,1115.67,14503.71,10.0,Credit Card,Cancelled,59.0,2023-08-24,1.7
ORD00943,Keyboard,Accessories,East,7,286.84,2007.88,20.0,Bank Transfer,Delivered,33.0,2023-08-24,1.6
ORD00944,Headphones,Audio,North,12,1114.46,13373.52,15.0,Bank Transfer,Cancelled,56.0,2023-08-24,1.2
ORD00945,Speaker,Audio,South,10,1224.35,12243.5,10.0,Cash,Delivered,27.0,2023-08-25,2.9
ORD00946,Keyboard,Accessories,North,18,105.91,1906.38,,,Delivered,28.0,2023-08-25,
ORD00947,Tablet,Electronics,East,15,10.12,151.8,0.0,PayPal,Delivered,45.0,2023-08-25,1.6
ORD00948,Webcam,Accessories,Central,4,755.66,3022.64,10.0,Cash,Delivered,38.0,2023-08-25,3.4
ORD00949,Phone,Electronics,Central,15,794.38,11915.7,5.0,PayPal,Delivered,27.0,2023-08-26,4.3
ORD00950,Headphones,Audio,South,16,179.98,2879.68,0.0,Bank Transfer,Cancelled,37.0,2023-08-26,1.3
ORD00951,Charger,Accessories,North,19,1275.15,24227.85,20.0,,Cancelled,,2023-08-26,
ORD00952,Headphones,Audio,East,19,425.05,8075.95,15.0,PayPal,Cancelled,51.0,2023-08-26,1.9
ORD00953,Keyboard,Accessories,West,19,1383.04,26277.76,20.0,Cash,Delivered,50.0,2023-08-27,1.4
ORD00954,Mouse,Accessories,Central,19,1030.36,19576.84,20.0,Credit Card,Delivered,37.0,2023-08-27,2.4
ORD00955,Phone,Electronics,West,14,72.31,1012.34,10.0,Cash,Delivered,18.0,2023-08-27,4.7
ORD00956,Tablet,Electronics,South,19,1438.19,27325.61,10.0,Cash,Delivered,39.0,2023-08-27,3.5
ORD00957,Webcam,Accessories,North,5,570.06,2850.3,0.0,PayPal,Pending,28.0,2023-08-28,
ORD00958,Mouse,Accessories,North,10,1107.4,11074.0,20.0,Cash,Pending,31.0,2023-08-28,2.8
ORD00959,Webcam,Accessories,North,2,539.16,1078.32,0.0,PayPal,Delivered,23.0,2023-08-28,3.0
ORD00960,Charger,Accessories,Central,2,276.03,552.06,20.0,Credit Card,Delivered,66.0,2023-08-28,2.9
ORD00961,Keyboard,Accessories,West,6,480.38,2882.28,10.0,Credit Card,Delivered,18.0,2023-08-29,1.5
ORD00962,Phone,Electronics,Central,18,144.3,2597.4,5.0,PayPal,Cancelled,37.0,2023-08-29,2.7
ORD00963,Charger,Accessories,Central,1,528.94,528.94,15.0,Credit Card,Pending,53.0,2023-08-29,3.0
